BBM,10,CAD-106,ARINGAY,La Union,I,16-23-20.782,120-19-55.100,19061.46,17669.99,1812618.336,428639.286,,,,,,
BBM,11,CAD-106,ARINGAY,La Union,I,16-23-41.367,120-20-50.850,19694.09,19324.35,1813245.701,430295.654,,,,,,
BBM,12,CAD-106,ARINGAY,La Union,I,16-23-50.484,120-20-54.215,19974.31,19424.20,1813525.620,430396.404,,,,,,
BBM,13,CAD-106,ARINGAY,La Union,I,16-23-48.561,120-21-2.983,19915.20,19684.36,1813465.677,430656.385,,,,,,
BBM,14,CAD-106,ARINGAY,La Union,I,16-23-52.280,120-21-2.910,20029.520,19682.200,1813579.998,430654.586,,,,,,
BLLM,1,PLS 1050-D,BACNOTAN,La Union,I,16-43-18.395,120-21-05.560,,,1849424.45,430848.84,,,,,,
BLLM,2,PLS 1050-D,BACNOTAN,La Union,I,16-43-21.288,120-21-4.015,,,1849513.55,430803.35,,,,,,
BLLM,3,PLS 1050-D,BACNOTAN,La Union,I,16-45-56.696,120-20-17.686,,,1854295.19,429446.84,,,,,,
BLLM,4,PLS 1050-D,BACNOTAN,La Union,I,16-45-56.597,120-20-14.820,,,1854292.42,429361.96,,,,,,
BLLM,5,PLS 1050-D,BACNOTAN,La Union,I,16-43-47.745,120-23-27.811,,,1850128.92,435064.96,,,,,,
BLLM,6,PLS 1050-D,BACNOTAN,La Union,I,16-43-40.478,120-23-33.416,,,1850089.47,435230.87,,,,,,
BLLM,7,PLS 1050-D,BACNOTAN,La Union,I,16-42-6.604,120-22-22.892,,,1847210.35,433132.72,,,,,,
BLLM,8,PLS 1050-D,BACNOTAN,La Union,I,16-42-6.150,120-22-17.507,,,1847196.90,432973.12,,,,,,
BLLM,9,PLS 1050-D,BACNOTAN,La Union,I,16-46-13.864,120-24-16.131,,,1854800.56,436520.30,,,,,,
BLLM,10,PLS 1050-D,BACNOTAN,La Union,I,16-46-5.241,120-24-15.088,,,1854535.57,436478.61,,,,,,
BBM,1,PLS 1050-D,BACNOTAN,La Union,I,16-43-48.320,120-21-12.383,,,1850343.671,431053.945,,,,,,
BBM,2,PLS 1050-D,BACNOTAN,La Union,I,16-43-53.456,120-21-37.830,,,1850499.118,431808.248,,,,,,
BBM,3,PLS 1050-D,BACNOTAN,La Union,I,,,,,1851565.135,432460.381,,,,,,
BBM,4,PLS 1050-D,BACNOTAN,La Union,I,,,,,1852253.807,433026.504,,,,,,
BBM,5,PLS 1050-D,BACNOTAN,La Union,I,,,,,1853163.268,434284.617,,,,,,
BBM,6,PLS 1050-D,BACNOTAN,La Union,I,,,,,1851164.762,433310.471,,,,,,
BBM,7,PLS 1050-D,BACNOTAN,La Union,I,,,,,1851615.666,433830.022,,,,,,
BBM,8,PLS 1050-D,BACNOTAN,La Union,I,,,,,1851322.285,433867.691,,,,,,
BBM,9,PLS 1050-D,BACNOTAN,La Union,I,,,,,1850705.928,433674.202,,,,,,
BBM,10,PLS 1050-D,BACNOTAN,La Union,I,,,,,1854040.103,432039.374,,,,,,
BBM,11,PLS 1050-D,BACNOTAN,La Union,I,,,,,1853225.265,432716.304,,,,,,
BBM,12,PLS 1050-D,BACNOTAN,La Union,I,16-45-33.770,120-21-4.771,,,1853585.846,430839.032,,,,,,
BBM,13,PLS 1050-D,BACNOTAN,La Union,I,16-45-55.375,120-21-8.808,,,1854249.567,430960.757,,,,,,
BBM,14,PLS 1050-D,BACNOTAN,La Union,I,16-45-27.382,120-21-32.396,,,1853386.836,431656.568,,,,,,
BBM,15,PLS 1050-D,BACNOTAN,La Union,I,16-45-21.140,120-20-28.849,,,1853201.103,429773.833,,,,,,
BBM,16,PLS 1050-D,BACNOTAN,La Union,I,16-45-26.270,120-20-52.801,,,1853356.509,430468.938,,,,,,
BBM,17,PLS 1050-D,BACNOTAN,La Union,I,16-45-15.063,120-20-51.073,,,1853012.142,430431.435,,,,,,
BBM,18,PLS 1050-D,BACNOTAN,La Union,I,16-44-54.849,120-20-7.284,,,1852395.076,429132.406,,,,,,
BBM,19,PLS 1050-D,BACNOTAN,La Union,I,16-45-21.114,120-20-7.148,,,1853202.464,429131.091,,,,,,
BBM,20,PLS 1050-D,BACNOTAN,La Union,I,16-44-52.161,120-20-40.264,,,1852309.197,430108.987,,,,,,
BBM,21,PLS 1050-D,BACNOTAN,La Union,I,16-44-30.327,120-20-32.803,,,1851638.773,429885.770,,,,,,
BBM,22,PLS 1050-D,BACNOTAN,La Union,I,16-44-17.238,120-20-37.219,,,1851236.007,430015.241,,,,,,
