24950,ARA 4238,3,0,0,0,0,1734974.635,547461.657
24951,ARA 4239,3,0,0,0,0,1735541.791,557381.542
24952,ARA 4240,3,0,0,0,0,1735482.485,557432.512
24310,ARA 4241,3,0,0,0,0,1740804.774,559495.589
24311,ARA 4242,3,0,0,0,0,1740515.607,559227.626
24312,ARA 4243,3,0,0,0,0,1743097.674,557627.967
24315,ARA 4244,3,0,0,0,0,1743561.06,557639.832
24316,ARA 4245,3,0,0,0,0,1743755.896,557947.563
24317,ARA 4246,3,0,0,0,0,1742923.795,557066.321
24320,ARA 4247,3,0,0,0,0,1743903.856,558482.08
24321,ARA 4248,3,0,0,0,0,1743317.657,557151.117
24322,ARA 4249,3,0,0,0,0,1746600.912,556422.953
24324,ARA 4250,3,0,0,0,0,1746716.36,556009.965
24325,ARA 4251,3,0,0,0,0,1742709.059,557650.371
24326,ARA 4252,3,0,0,0,0,1742763.755,557830.368
24328,ARA 4253,3,0,0,0,0,1742577.217,557875.756
24953,ARA 4256,3,0,0,0,0,1742533.852,557694.319
24954,ARA 4261,3,0,0,0,0,1732365.1,548495.867
24955,ARA 4262,3,0,0,0,0,1732330.155,548596.267
24958,ARA 4263,3,0,0,0,0,1731662.295,561467.551
24964,ARA 4264,3,0,0,0,0,1731703.353,561398.328
24968,ARA 4265,3,0,0,0,0,1730794.239,555797.194
24970,ARA 4269,3,0,0,0,0,1709247.562,545210.188
24971,ARA 4270,3,0,0,0,0,1709560.8,544943.432
12801,ARA 6,3,0,0,0,0,1752994.632,557373.115
12802,ARA 7,3,0,0,0,0,1734811.347,553491.618
12803,ARA 8,3,0,0,0,0,1733377.869,545810.91
12804,ARA 9,3,0,0,0,0,1736011.185,538684.93
21436,ARAYAT  1905,3,0,0,0,0,1681696.274,472163.522
24619,AU 08-A,3,0,0,0,0,1813483.286,628901.97
24620,AU 192,3,0,0,0,0,1816861.562,627679.99
19034,B. MON.~ MONCADA - BAYAMBANG,1,24083.63,18458.61,1744355.341,452554.057,0,0
19035,B. MON.~ MONCADA - BAYAMBANG (PTM),2,0,0,1744355.341,452554.057,0,0
19037,B. MON.~ MONCADA-BAYAMBANG BAUTISTA,1,23364.01,18233.79,1743636.195,452327.783,0,0
19038,B. MON.~ MONCADA-BAYAMBANG BAUTISTA (PTM),2,0,0,1743636.195,452327.783,0,0
20447,B. T. ~ MUN. MEXICO,1,19952.89,19949.75,1666140.861,469729.4141,0,0
20448,B. T. ~ MUN. MEXICO (PTM),2,0,0,1666140.861,469729.4141,0,0
21251,B. T. C. &amp; G. S.~ MUN. OF MAGALANG,1,19978.67,19843.6,1682747.721,463347.409,0,0
21252,B. T. C. &amp; G. S.~ MUN. OF MAGALANG (PTM),2,0,0,1682747.721,463347.409,0,0
20696,B. T.~ MUN. OF BACOLOR,1,20008.03,19914.58,1659049.897,462061.319,0,0
20699,B. T.~ MUN. OF BACOLOR (PTM),2,0,0,1659049.897,462061.319,0,0
11082,B.M 1~ TALA ESTATE,0,5136,4800.3,0,0,0,0
11091,B.M 10~ TALA ESTATE,0,10629.52,7321.54,0,0,0,0
11092,B.M 11~ TALA ESTATE,0,11737.8,7728.61,0,0,0,0
11093,B.M 12~ TALA ESTATE,0,12843.95,9214.61,0,0,0,0
11094,B.M 13~ TALA ESTATE,0,12581.4,9267.47,0,0,0,0
11104,B.M 14~ TALA ESTATE,0,12463.08,9463.78,0,0,0,0
11105,B.M 15~ TALA ESTATE,0,12349.21,9679.52,0,0,0,0
11106,B.M 16~ TALA ESTATE,0,12642.47,9906.14,0,0,0,0
11107,B.M 17~ TALA ESTATE,0,12411.93,10183.16,0,0,0,0
11108,B.M 18~ TALA ESTATE,0,11761,11479.09,0,0,0,0
11109,B.M 19~ TALA ESTATE,0,11644.06,12381.17,0,0,0,0
11083,B.M 2~ TALA ESTATE,0,8605.56,5475.85,0,0,0,0
11110,B.M 20~ TALA ESTATE,0,10335.83,15468.15,0,0,0,0
11111,B.M 21~ TALA ESTATE,0,11470.03,12638.03,0,0,0,0
11112,B.M 22~ TALA ESTATE,0,10308.11,13929.27,0,0,0,0
11113,B.M 23~ TALA ESTATE,0,10991.79,15139.73,0,0,0,0
11114,B.M 24~ TALA ESTATE,0,9004.52,16207,0,0,0,0
11115,B.M 25~ TALA ESTATE,0,4368.6,6758.4,0,0,0,0
11084,B.M 3~ TALA ESTATE,0,9430.34,4687.85,0,0,0,0
11085,B.M 4~ TALA ESTATE,0,9529.39,5054.39,0,0,0,0
11086,B.M 5~ TALA ESTATE,0,9750.35,5520.38,0,0,0,0
11087,B.M 6~ TALA ESTATE,0,9944.04,5998.41,0,0,0,0
11088,B.M 7~ TALA ESTATE,0,10078.9,6280.61,0,0,0,0
11089,B.M 8~ TALA ESTATE,0,10204.14,6583.84,0,0,0,0
11090,B.M 9~ TALA ESTATE,0,10516.61,7282.42,0,0,0,0
219,B.M. 1~ ORION ESTATE,1,442,371.9,1574081.92,400659.79,0,0
13544,B.M. 1~ ORION ESTATE (PTM),2,0,0,1574081.92,400659.79,0,0
240,B.M. 2~ ORION ESTATE,1,245.5,1044.2,1573884.13,401331.75,0,0
13545,B.M. 2~ ORION ESTATE (PTM),2,0,0,1573884.13,401331.75,0,0
20690,B.T. MUN. OF SANTA RITA,1,19968.4,19942.21,1658935.646,458701.2925,0,0
