TRI. STA.,,CUT,AGDANGAN,QUEZON,REGION IV-A,13-52-46.100,121-52-54.860,,,,,,,"TO STATIONS = ANT, HILL"
BBM,38,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-07.16,121-51-52.63,19874.71,14017.39,1548572.47,593407.153,,,
BBM,39,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-21.56,121-53-32.97,18464,17028.81,1547172.992,596423.792,,,
BBM,40,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-31.43,121-53-58.45,18767.42,17793.51,1547479.219,597187.372,,,
BBM,41,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-34.17,121-53-51.74,18851.7,17591.86,1547562.665,596985.667,,,
BBM,42,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-00.57,121-53-37.99,19662.93,17179.42,1548372.459,596569.933,,,
BBM,43,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-50.04,121-52-57.99,19339.34,15979.04,1548044.337,595370.679,,,
BBM,44,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-34.26,121-52-51.43,18854.43,15782.24,1547558.636,595175.605,,,
BBM,45,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-20.23,121-52-35.93,18423.32,15316.98,1547125.727,594712.007,,,
BBM,46,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-04.67,121-50-29.43,17945.12,11520.78,1546633.763,590917.09,,,
BBM,47,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-36.77,121-52-41.43,17987.74,15481.56,1545790.681,594882.025,,,
BBM,48,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-23.93,121-52-57.39,16693.08,15960.76,1545397.848,595362.525,,,
BBM,49,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-21.64,121-53-10.09,16622.51,16341.75,1545328.89,595743.978,,,
BBM,50,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-05.51,121-53-28.97,17970.74,16908.64,1546679.273,596305.595,,,
BBM,51,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-06.79,121-53.38.08,18010.21,17182.09,1546680.302,596579.018,,,
BBM,52,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-40.07,121-54-12.56,17188.98,18216.78,1547746.365,597609.838,,,
BBM,53,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-56.89,121-54-18.22,17705.81,18386.45,1546419.954,597784.775,,,
BBM,54,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-47.00,121-54-45.80,17401.95,19214.39,1546119.175,598613.73,,,
BBM,55,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-38.98,121-55-00.87,17155.43,19666.56,1545874.439,599067,,,
BBM,56,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-03.46,121-55-10.46,17907.97,19954.45,1546627.904,599351.923,,,
BBM,57,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-08.86,121-55-19.58,18073.74,20227.95,1546794.927,599625.003,,,
BBM,58,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-43.78,121-55-31.86,19147.05,20596.74,1547869.573,599989.379,,,
BBM,59,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-55.38,121-55-47.73,17659.53,21072.98,1548227.946,600464.277,,,
BBM,60,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-34.05,121-56-00.61,17003.99,21459.49,1545729.917,600860.676,,,
BBM,61,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-30.87,121-56-30.56,16906.28,22358.41,1545635.738,601760.013,,,
BBM,62,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-27.01,121-56-19.80,14943.69,22035.36,1543671.822,601444.813,,,
BBM,63,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-18.97,121-55-29.48,14696.89,20525.09,1543418.799,599935.301,,,
BBM,64,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-46.70,121-55-30.93,15549.04,20568.66,1544271.204,599975.506,,,
BBM,65,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-15.38,121-54-17.78,16430.21,18373.48,1545144.168,597776.436,,,
BBM,66,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-47.95,121-53-54.75,15587.27,17682.11,1544298.532,597088.373,,,
BBM,67,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-56.80,121-53-18.54,15859.45,16595.53,1546410.412,595993.557,,,
BBM,68,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-35.15,121-52-59.42,15149.09,16021.57,1543898.919,595429.033,,,
BBM,69,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-41.88,121-52-31.63,15400.7,15187.6,1544102.663,594594.106,,,
BBM,70,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-53.69,121-52-44.88,15763.7,15585.3,1544467.088,594990.48,,,
BBM,71,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-48.08,121-52-16.72,15591.24,14740.23,1544291.56,594145.862,,,
BBM,72,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-23.69,121-51-31.35,16685.6,13378.46,1545380.994,592780.071,,,
BBM,73,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-37.96,121-52-05.50,13436.42,14403.06,1542135.338,593816.956,,,
BBM,74,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-45.47,121-52-17.71,13667.37,14769.55,1542367.483,594182.638,,,
BBM,75,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-46.41,121-52-44.65,13696.13,15577.92,1542399.35,594991.228,,,
BBM,76,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-46.34,121-52-49.09,13693.76,15711.35,1542397.692,595124.518,,,
BBM,77,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-31.83,121-52-59.27,13248.15,16015.75,1541952.89,595431.763,,,
BBM,78,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-25.74,121-53-24.27,13060.81,16767.11,1541768.525,596182.939,,,
BBM,79,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-15.91,121-53-42.67,12758.8,17319.54,1541468.493,596736.431,,,
BBM,80,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-23.04,121-53-57.19,14821.91,17755.45,1543533.247,597164.511,,,
BBM,81,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-04.27,121-55-36.65,19776.67,20740.24,1548375.483,560516.852,,,
BBM,82,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-56.79,121-55-26.62,19546.79,20439.28,1548268.8,599830.555,,,
BBM,83,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-56.95,121-55-20.62,19551.66,20259.28,1548273.016,599650.464,,,
BBM,84,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-00.54,121-55-12.84,19662.03,20025.91,1548382.44,599416.543,,,
BBM,85,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-02.72,121-55-05.39,19729.07,19802.1,1548448.571,599192.696,,,
BBM,86,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-07.16,121-55-02.05,19865.35,19702.05,1548584.639,599091.928,,,
BBM,87,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-20.55,121-55-04.92,20276.94,19788.02,1548996.492,599176.465,,,
BBM,88,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-17.82,121-56-47.29,18349.06,22860.18,1547080.675,602256.408,,,
BBM,89,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-09.86,121-56-47.58,18104.38,22868.89,1546836.071,602266.088,,,
BBM,90,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-52.74,121-56-43.87,17578.4,22757.62,1546309.469,602156.836,,,
BBM,91,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-37.82,121-56-44.26,17119.97,22769.63,1545850.971,602170.37,,,
BBM,92,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-32.97,121-56-40.43,16970.85,22654.6,1545701.456,602056.006,,,
BBM,93,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-42.09,121-56-59.40,15407.19,23225.14,1544140.013,602632.852,,,
BBM,94,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-24.90,121-57-03.01,14878.94,23332.3,1543612.134,602742.128,,,
BBM,95,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-00.49,121-56-56.88,14128.74,23148.23,1542861.194,602561.117,,,
BBM,96,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-32.97,121-56-59.15,13283.18,23216.62,1542015.681,602632.638,,,
BBM,97,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-52.57,121-57-34.45,17573.27,24245.49,1546310.343,603674.988,,,
BBM,98,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-24.76,121-57-22.32,17025.94,23911.72,1545761.506,603313.119,,,
BBM,99,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-02.15,121-57-47.19,17898.34,24657.9,1546606.321,604056.176,,,
BBM,100,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-50.47,121-57-48.42,17508.66,24694.91,1546247.502,604094.553,,,
BBM,101,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-35.34,121-57-50.18,17043.63,24747.78,1545782.717,604149.268,,,
BBM,102,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-32.53,121-57-57.24,16957.26,24959.8,1545697.217,604361.527,,,
BBM,103,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-11.36,121-58-05.33,16306.73,25202.57,1545047.576,604607.006,,,
BBM,104,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-06.70,121-57-55.95,16163.55,24921.19,1544903.209,604326.038,,,
BBM,105,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-01.60,121-57-57.05,16006.68,24954.01,1544746.602,604359.693,,,
BBM,106,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-54.30,121-57-55.43,15782.34,24905.53,1544522.049,604311.979,,,
BBM,107,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-50.58,121-58-27.94,17512.12,25880.81,1546255.729,605280.717,,,
BBM,108,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-09.85,121-58-41.47,16260.41,26287.2,1545005.616,605691.978,,,
BBM,109,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-44.75,121-59-15.13,17332.83,27297.55,1546082.411,606697.86,,,
BBM,110,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-14.44,121-59-00.40,16401.28,26855.23,1545149.033,606259.601,,,
BBM,111,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-11.77,121-58-53.79,16534.61,26656.87,1545281.288,606060.644,,,
BBM,112,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-07.53,121-58-52.17,16189.15,26608.44,1544935.639,606013.447,,,
BBM,113,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-40.13,121-59-13.11,15346.9,27236.81,1544096.139,606645.489,,,
BBM,114,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-40.01,121-58-17.15,15343.21,26757.94,1544085.524,604965.738,,,
BBM,115,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-29.08,121-59-06.41,15007.3,26435.58,1543753.852,606445.79,,,
BBM,116,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-24.78,121-58-43.08,14874.51,26335.44,1543619.724,605746.018,,,
BBM,117,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-20.85,121-58-45.58,14754.5,26410.48,1543500.171,605821.556,,,
BBM,118,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-16.84,121-58-29.12,14615.95,25916.71,1543359.53,605328.03,,,
BBM,119,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-43.81,121-58-38.66,13616.4,26203.27,1542360.94,605618.514,,,
BBM,120,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-36.55,121-57-59.41,13393.12,25025.36,1524132.996,604441.166,,,
BBM,121,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-26.48,121-58-00.05,11270.54,25044.37,1539979.575,604469.129,,,
BBM,122,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-15.77,121-58-14.72,10910.73,25484.61,1539652.21,604910.894,,,
BBM,123,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-58.51,122-00-00.93,15942.67,28671.84,1545350.253,716158.464,,,
BBM,124,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-53.30,121-59-58.01,15751.88,28584.27,1544506.542,607991.566,,,
BBM,125,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-40.82,121-59-23.29,15368.16,27542.18,1544118.617,606950.977,,,
BBM,126,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-15.19,121-59-30.59,14580.48,27761.54,1543331.824,607173.394,,,
BBM,127,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-03.28,121-59-10.36,14214.67,27154.34,1542963.256,606567.644,,,
BBM,128,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-03.50,121-59-13.49,14221.41,27248.12,1542970.408,606661.574,,,
BBM,129,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-45.12,121-59-05.02,13656.43,26994.42,1542404.467,606409.657,,,
BBM,130,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-38.60,122-00-33.11,15299.99,29637.62,1544059.214,609047.082,,,
BBM,131,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-19.10,122-00-04.20,14700.68,28769.96,1543456.225,608181.802,,,
BBM,132,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-12.21,122-00-08.60,14489.14,28902.03,1543245.026,608314.776,,,
BBM,133,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-09.32,122-00-11.70,14400.09,28995.14,1543156.598,608408.208,,,
BBM,134,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-58.24,122-00-01.39,14059.82,28685.79,1542814.761,608100.151,,,
BBM,135,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-39.38,122-00-05.33,13479.98,28804.6,1542235.618,608220.867,,,
BBM,136,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-36.55,121-59-14.11,13393.23,27627.33,1542142.21,606683.626,,,
BBM,137,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-08.84,121-59-41.11,12541.23,28077.59,1541293.955,607497.718,,,
BBM,138,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-02.53,121-59-27.63,12347.22,27672.96,1541098.337,607093.848,,,
BBM,139,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-04.41,122-00-26.83,14249.1,29449.26,1543007.616,608863.029,,,
BBM,140,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-49.45,122-00-27.65,13789.44,29474.64,1542547.941,608889.594,,,
BBM,141,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-36.48,122-00-12.03,13390.57,29005.82,1542147.338,608422.375,,,
BBM,142,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-30.73,122-00-14.60,13214.04,29082.88,1541970.944,608500.272,,,
BBM,143,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-59.81,122-00-11.61,12263.85,28993.2,1541020.274,608414.521,,,
BBM,144,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-58.74,122-00-05.40,12230.95,28806.61,1540986.603,608228.228,,,
BBM,145,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-01.93,121-59-55.21,12328.92,28502.72,1541083.396,607930.908,,,
BBM,146,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-32.91,121-59-40.10,11437.12,28047.22,1540189.564,607472.013,,,
BBM,147,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-13.71,121-59-45.55,10846.99,28205.01,1539600.159,607638.1,,,
BBM,148,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-04.34,121-59-43.35,10558.94,28145.03,1539311.909,607573.254,,,
BBM,149,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-26.50,122-00-42.98,11240.14,29934.59,1540000.515,609360.635,,,
BBM,150,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-05.23,122-01-03.08,10586.34,30537.9,1539349.376,609966.878,,,
BBM,151,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-56.56,121-55-45.68,14007.92,21011.57,1542731.965,600424.28,,,
BBM,152,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-05.20,121-57-40.28,17961.09,24150.56,1546699.217,603848.398,,,
BLBM,1,ANGELES,ATIMONAN,QUEZON,REGION IV-A,,,18744.89,22497.36,1547474.917,601891.825,,,
BLBM,1,LUBI,ATIMONAN,QUEZON,REGION IV-A,,,14211.21,21282.12,1542936.217,600694.117,,,
BLBM,1,SAN ISIDRO,ATIMONAN,QUEZON,REGION IV-A,,,18922.85,16915.87,1547631.209,596309.287,,,
BLBM,1,TALABA,ATIMONAN,QUEZON,REGION IV-A,,,17614.08,24195.22,1546350.623,603594.203,,,
BLBM,1,TANAUAN,ATIMONAN,QUEZON,REGION IV-A,,,16139.97,28464.04,1544892.976,607869.095,,,
BLBM,1,TANAUAN ,ATIMONAN,QUEZON,REGION IV-A,,,16139.56,28463.43,1544892.564,607868.486,,,(NEW)
BLBM,1,TINANDOG,ATIMONAN,QUEZON,REGION IV-A,,,19940.09,14166.07,1548637.826,593555.386,,,
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,16139.97,28464.04,,,,,TANAUAN
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,16139.56,28463.43,,,,,TANAUAN (NEW)
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,19940.09,14166.07,,,,,TINANDOG
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,18744.89,22497.36,,,,,ANGELES
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,14211.21,21282.12,,,,,LISBI
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,18922.85,16915.87,,,,,SAN ISIDRO
BLBM,1,,ATIMONAN,QUEZON,REGION IV-A,,,17614.08,24195.22,,,,,TALABA
BLBM,2,ANGELES,ATIMONAN,QUEZON,REGION IV-A,,,18631.05,22503.06,1547361.091,601897.968,,,
BLBM,2,LUBI,ATIMONAN,QUEZON,REGION IV-A,,,14255.11,21332.07,1542980.313,600743.9,,,
BLBM,2,TALABA,ATIMONAN,QUEZON,REGION IV-A,,,17557.47,24246.52,1546294.208,603645.727,,,
BLBM,2,TANAUAN,ATIMONAN,QUEZON,REGION IV-A,,,15997.71,28594.94,1544751.214,608000.559,,,
BLBM,2,TANAUAN ,ATIMONAN,QUEZON,REGION IV-A,,,15997.71,28594.94,1544751.214,608000.559,,,(NEW)
BLBM,2,TINANDOG,ATIMONAN,QUEZON,REGION IV-A,,,19944.92,14511.76,1548643.999,593901.075,,,
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,15997.71,28594.94,,,,,TANAUAN
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,15997.71,28594.94,,,,,TANAUAN (NEW)
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,19944.92,14511.76,,,,,TINANDOG
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,18658.65,22503.06,,,,,ANGELES
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,14255.11,21332.07,,,,,LISBI
BLBM,2,,ATIMONAN,QUEZON,REGION IV-A,,,17557.47,24246.52,,,,,TALABA
BLBM,26,,ATIMONAN,QUEZON,REGION IV-A,,,19226.12,10716.57,,,,,MALINAO
BLBM,27,,ATIMONAN,QUEZON,REGION IV-A,,,19247.99,10957.86,,,,,MALINAO
BLBM,76,MALINAO,ATIMONAN,QUEZON,REGION IV-A,,,19226.12,10716.57,1547910.415,590108.5,,,
BLBM,77,MALINAO,ATIMONAN,QUEZON,REGION IV-A,,,19247.99,10857.86,1547932.835,590249.711,,,
BLBM,78,SAN ISIDRO,ATIMONAN,QUEZON,REGION IV-A,,,18995.22,16834.31,1547703.266,596227.441,,,
BLBM,78,SAN ISIDRO,ATIMONAN,QUEZON,REGION IV-A,,,18995.22,16834.31,1547703.266,596227.441,,,
BLBM,78,,ATIMONAN,QUEZON,REGION IV-A,,,18995.22,16834.31,,,,,SAN ISIDRO
BLBM,78,,ATIMONAN,QUEZON,REGION IV-A,,,18995.22,16834.31,,,,,SAN ISIDRO
BLBM,79,SAN ISIDRO,ATIMONAN,QUEZON,REGION IV-A,,,18958.27,16899.17,1547666.566,596292.448,,,
BLBM,79,,ATIMONAN,QUEZON,REGION IV-A,,,18958.27,16899.17,,,,,SAN ISIDRO
BLLM,1,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-11.54,121-55-11.980,20000,20000,1548720.407,599389.419,,,
BLLM,1,,ATIMONAN,QUEZON,REGION IV-A,14-00-11.540,121-55-11.980,20000,20000,,,,,
BLLM,1,,ATIMONAN,QUEZON,REGION IV-A,14-00-11.054,121-55-11.098,20000,20000,1548720.408,599389.419,,,FOR NEW DATA SEE CAD 199
BLLM,2,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-09.30,121-55-16.925,19931.11,20148.4,1548652.08,599538.094,,,
BLLM,2,,ATIMONAN,QUEZON,REGION IV-A,,,19931.05,20148.44,,,,,
BLLM,2,,ATIMONAN,QUEZON,REGION IV-A,,,19931.05,20148.44,1548652.03,599538.137,,,
BLLM,3,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-02-52.39,121-52-24.22,24943.27,14965.75,1553644.754,594336.478,,,
BLLM,4,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-02-56.47,121-52-16.96,25068.76,14748.59,1553769.34,694118.178,,,
BLLM,5,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-04-06.90,121-50-31.68,27233.11,11589.64,1555922.393,590951.528,,,
BLLM,6,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-04-09.94,121-50-28.81,27326.58,11503.46,1556015.515,590865.089,,,
BLLM,7,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-25.97,121-53-06.52,22287.34,16235.3,1550993.52,595615.653,,,
BLLM,8,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-26.68,121-52-57.03,22309.04,15950.34,1551014.277,595330.791,,,
BLLM,9,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-29.73,121-50-57.74,22402.96,12370.67,1551094.9,591750.77,,,
BLLM,10,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-25.57,121-51-00.89,22274.99,12465.21,1550967.392,591845.755,,,
BLLM,11,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-48.45,121-49-11.56,21134.38,9183.88,1549815.006,588568.927,,,
BLLM,12,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-51.39,121-49-08.69,21224.64,9097.67,1549905.062,588482.487,,,
BLLM,13,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-28.88,121-48-39.86,22376.75,8233.33,1551054.247,587613.371,,,
BLLM,14,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-01-32.38,121-48-35.55,22484.44,8104,1551161.368,587483.669,,,
BLLM,15,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-46.48,121-50-02.60,19230,10715.37,1547915.852,590107.314,,,"= OLD, BLLM # 76 = P 221"
BLLM,16,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-47.19,121-50-10.63,19251.72,10956.55,1547938.522,590348.231,,,
BLLM,17,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-09.66,121-51-57.55,19972.19,14165.38,1548640.622,593554.861,,,
BLLM,18,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-09.81,121-52-09.07,19946.83,14511.09,1548646.499,596900.571,,,
BLLM,19,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-38.87,121-53-26.49,18996.02,16834.17,1547704.25,596227.308,,,
BLLM,20,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-37.67,121-53-28.65,18959.08,16899.05,1547667.614,596292.274,,,
BLLM,21,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-03-00.68,121-51-34.55,25197.97,13475.62,1553894.059,592844.894,,,
BLLM,22,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-02-58.21,121-51-33.26,25121.92,13454.91,1553817.765,592824.468,,,
BLLM,23,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-40.07,121-54-40.36,19033.02,19051.13,1547749.868,598444.181,,,
BLLM,24,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-36.47,121-54-44.20,18922.33,19166.44,1547639.364,598559.856,,,
BLLM,25,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-44.75,121-51-41.72,21020.52,13690.43,1549717.308,593075.861,,,
BLLM,26,CAD 199,ATIMONAN,QUEZON,REGION IV-A,14-00-44.33,121-51-37.65,21007.83,13568.08,1549703.954,59253.468,,,
BLLM,27,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-11.78,121-58-24.01,12631.78,25763.55,1541375.045,605182.76,,,
BLLM,28,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-13.94,121-58-27.66,12698.37,25872.99,1541441.879,605292.063,,,
BLLM,29,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-14.33,121-58-57.71,10866.42,26775.35,1539613.556,606202.039,,,
BLLM,30,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-55-13.84,121-59-00.31,10851.22,26853.19,1539598.817,606279.86,,,
BLLM,31,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-15.10,122-00-48.21,12733.68,20091.48,1541494.853,609511.291,,,
BLLM,32,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-15.17,122-00-44.70,12735.73,29986.11,1541496.555,609405.91,,,
BLLM,33,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-08.45,122-01-57.69,12529.57,23176.93,1541299.75,611598.014,,,
BLLM,34,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-05.33,122-01-55.25,12433.56,32103.67,1541203.541,611525.179,,,
BLLM,35,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-05.56,121-51-37.35,14284.51,13558.48,1542980.492,592968.861,,,
BLLM,36,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-24.30,121-51-30.53,14860.49,13353.85,1543555.991,592762.059,,,
BLLM,37,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-42.02,121-56-12.68,19092.96,21821.5,1547820.605,601214.7,,,
BLLM,38,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-59-39.23,121-56-15.29,19007,21900.02,1547734.861,601293.373,,,
BLLM,39,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-57-57.24,121-54-44.99,15872.87,19189.89,1544590.103,598595.299,,,
BLLM,40,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-58-01.14,121-54-44.55,15992.64,19176.64,1544709.604,598581.632,,,
BLLM,41,CAD 199,ATIMONAN,QUEZON,REGION IV-A,13-56-50.80,121-54-36.85,13831.32,18745.75,1542547.559,598358.791,,,
